SKU,ITEMID,DESCRIPTION,VENDOR,CAT,QUANTITY,PRICE,WEIGHT,SIZE,UNIT,SUB-CATEGORY,STATUS,UPC
106258,01G-P3-1312-LR,EVGA Video Card GeForce GF210 1GB 64Bit GDDR3 PCI-E 2.0 DVI VGA HDMI Retail,eVGA,VC, 0,53.29,0.77,EA,LB,V1G,ACTIVE,843368013790
106365,SY-ACC65010,SYBA Accessory SY-ACC65010 CPU Stand for ATX Case Plastic Black Adjustable RTL,SYBA,AC, 0,10.09,2.97,EA,LB,AC,ACTIVE,810154011612
106543,K2,Dynatron Heatsink+FaN K2 Socket1156 Mini-ITX 75mm 2 Ball Bearing Retail,Dynatron,FN, 0,46.39,0.95,EA,LB,CFX,ACTIVE,NA
106601,EP-400PM,Epower Power Supply EP-400PM 400W ATX EPS 12V 120mm Fan 2xSATA 4+4Pin Bare,EPower Technology,PS, 37,30.57,2.60,EA,LB,PSA,ACTIVE,845659091517
106607,SD-ADA40001,SYBA Accessory SD-ADA40001 SATA 3Gb s To Compact Flash Adapter Retail,SYBA,AC, 0,23.93,0.26,EA,LB,AC,ACTIVE,810154015146
106728,THINTOS3,StarTech THINTOS3 3feet Toslink SPDIF Optical Digital Audio Cable Retail,StarTech.com,CB, 0,3.51,0.02,EA,LB,CBE,ACTIVE,065030802628
107067,SVCEWUPSY,Intel SVCEWUPSY 2Year Extended Warranty for Server Support One Processor RTL,Intel,OT, 0,415.48,0.01,EA,LB,OSV,ACTIVE,NA
107069,SVCEWDPSY,Intel SVCEWDPSY 2Year Extended Warranty for Server Support Two Processor RTL,Intel,OT, 0,417.18,0.01,EA,LB,OSV,ACTIVE,NA
107071,SVCEWRAID,Intel SVCEWRAID Two Year Extended Warranty for Intel RAID Controllers Retail,Intel,OT, 0,104.79,0.01,EA,LB,OSV,ACTIVE,NA
107074,SVCEWUPBD,Intel SVCEWUPBD 2Year Extended Warranty Server Board Support One Processor RTL,Intel,OT, 0,82.32,0.01,EA,LB,OSV,ACTIVE,NA
107076,SVCEWDPBD,Intel SVCEWDPBD 2Year Extended Warranty Server Board Support Two Processor RTL,Intel,OT, 0,80.65,0.01,EA,LB,OSV,ACTIVE,NA
107186,DPPNLFM3PW,StarTech DPPNLFM3PW 3feet Powered DisplayPort Panel Mount Cable with Power RTL,StarTech.com,CB, 0,16.23,0.18,EA,LB,CBE,ACTIVE,065030840866
107189,SIMPLEUPS06,StarTech SIMPLEUPS06 6 ft Simple Signaling Serial UPS Cable AP9823 Retail,StarTech.com,CB, 0,13.68,0.21,EA,LB,CBE,ACTIVE,065030840903
107190,USBEXTAA3BK,StarTech USBEXTAA3BK 3 feet Black USB 2.0 Extension Cable A to A M F Retail,StarTech.com,CB, 0,3.93,0.09,EA,LB,CBE,ACTIVE,065030840897
107191,UUSBHAUB1RA,StarTech UUSBHAUB1RA 1 ft Micro USB Cable A to Right Angle Micro B Retail,StarTech.com,CB, 0,5.93,0.04,EA,LB,CBE,ACTIVE,065030840996
107192,UUSBHAUB1LA,StarTech UUSBHAUB1LA 1 feet Micro USB Cable A to Left Angle Micro B Retail,StarTech.com,CB, 0,5.93,0.04,EA,LB,CBE,ACTIVE,065030841009
107255,SATA12,StarTech SATA12 12inch SATA Serial ATA Cable Retail,StarTech.com,CB, 0,4.71,0.18,EA,LB,CBI,ACTIVE,065030840767
107256,SATA6,StarTech SATA6 6inch SATA Serial ATA Cable Retail,StarTech.com,CB, 0,3.66,0.04,EA,LB,CBI,ACTIVE,065030840743
107291,ST4300USB3,StarTech Accessory ST4300USB3 4 Port Black SuperSpeed USB 3.0 Hub Retail,StarTech.com,AC, 2,48.29,0.66,EA,LB,AC,ACTIVE,065030841399
107294,USBUPS06,StarTech USBUPS06 6 ft Smart UPS Replacement USB Cable AP9827 Retail,StarTech.com,CB, 0,23.57,0.15,EA,LB,CBE,ACTIVE,065030841108
107561,960-000585,Logitech Camera 960-000585 Webcam C310 USB 720p 1280x720 w Microphone Retail,Logitech,CM, 0,58.18,2.00,EA,LB,CAM,ACTIVE,097855067272
107617,SY-PCI40010,SYBA Controller Card SY-PCI40010 4Port SATA II PCI with Software RAID Retail,SYBA,CC, 0,38.00,0.35,EA,LB,CCA,ACTIVE,810154012398
107751,SV441DUSBI,StarTech SV441DUSBI 4 Port USB VGA IP KVM Switch with Virtual Media Retail,StarTech.com,NT, 0,1062.64,9.08,EA,LB,KVR,ACTIVE,065030832373
107765,DVIVGAMFBK,StarTech DVIVGAMFBK DVI to VGA Cable Adapter Black M F Retail,StarTech.com,AC, 48,6.37,0.08,EA,LB,AC,ACTIVE,065030841573
107766,PEX1PLP,StarTech IO Card PEX1PLP 1Port PCI Express Low Profile Parallel Adapter Retail,StarTech.com,IO, 0,37.41,0.26,EA,LB,IO,ACTIVE,065030840873
107767,LSATA8,StarTech LSATA8 8inch Latching SATA to SATA Cable Retail,StarTech.com,CB, 0,3.53,0.07,EA,LB,CBI,ACTIVE,065030841955
107768,MU6MMSRA,StarTech Cable MU6MMSRA 6ft Slim 3.5mm to Right Angle Stereo Audio M M Retail,StarTech.com,CB, 0,3.23,0.05,EA,LB,CBE,ACTIVE,065030841306
107769,MU10MMS,StarTech MU10MMS 10 feet Slim 3.5mm Stereo Audio Cable M M Retail,StarTech.com,CB, 0,5.31,0.10,EA,LB,CBE,ACTIVE,065030841238
107770,MU15MMS,StarTech MU15MMS 15 feet Slim 3.5mm Stereo Audio Cable M M Retail,StarTech.com,CB, 0,6.41,0.14,EA,LB,CBE,ACTIVE,065030841245
107771,MU6MMS,StarTech Cable MU6MMS 6ft Slim 3.5mm Stereo Audio Cable M M Retail,StarTech.com,CB, 0,3.14,0.07,EA,LB,CBE,ACTIVE,065030841320
107772,MU1MMS2RA,StarTech MU1MMS2RA 1 feet Slim 3.5mm Right Angle Stereo Audio Cable M M Retail,StarTech.com,CB, 0,4.22,0.07,EA,LB,CBE,ACTIVE,065030841283
107773,MU3MMSRA,StarTech Cable MU3MMSRA 3ft 3.5mm to Right Angle Stereo Audio Cable M M Retail,StarTech.com,CB, 0,4.58,0.04,EA,LB,CBE,ACTIVE,065030841290
107774,MU1MMSRA,StarTech MU1MMSRA 1 feet Slim 3.5mm to Right Angle Stereo Audio Cable M M RTL,StarTech.com,CB, 0,4.13,0.03,EA,LB,CBE,ACTIVE,065030841313
107775,MU3MMS,StarTech MU3MMS 3 feet Slim 3.5mm Stereo Audio Cable M M Retail,StarTech.com,CB, 0,4.41,0.04,EA,LB,CBE,ACTIVE,065030841252
107776,MU3MMS2RA,StarTech MU3MMS2RA 3 feet Slim 3.5mm Right Angle Stereo Audio Cable M M Retail,StarTech.com,CB, 0,4.91,0.04,EA,LB,CBE,ACTIVE,065030841269
107911,TL-SF1016DS,TP-Link Switch TL-SF1016DS 16 Port 10 100M Fast Ethernet Unmanaged Retail,TP-Link,NT, 0,34.56,5.00,EA,LB,NTS,ACTIVE,845973020880
107954,920-002836,Logitech Keyboard and Mouse 920-002836 Wireless Desktop MK320 2.4GHz Retail,Logitech,KB, 0,40.32,2.65,EA,LB,$KM,ACTIVE,097855068590
107966,ST4300USBM,StarTech ST4300USBM Mountable 4Port Rugged Industrial SuperSpeedUSB3.0 Hub RTL,StarTech.com,AC, 14,143.67,2.98,EA,LB,AC,ACTIVE,065030841603
108045,K650,Dynatron Heatsink+Fan K650 2U&Up 60mm 2 Ball CPU Cooler Retail,Dynatron,FN, 0,47.33,1.25,EA,LB,CFX,ACTIVE,NA
108046,SY-ACC65034,SYBA Accessory SY-ACC65034 145-Piece Computer Tool Kit Retail,SYBA,AC, 0,50.17,5.15,EA,LB,AC,ACTIVE,810154011742
108078,SY-ACC65033,SYBA Accessory SY-ACC65033 56-Piece Computer Tool Kit Retail,SYBA,AC, 0,35.84,4.00,EA,LB,AC,ACTIVE,810154011735
108079,SD-ADA50016,SYBA Accessory SD-ADA50016 SATA IDE Bi-Directional Adapter Retail,SYBA,AC, 0,11.76,0.72,EA,LB,AC,ACTIVE,810154014170
108191,TS2250B,Opti-UPS UPS TS2250B Thunder Shield AVR 2000VA 1200W Line Interactive Retail,Opti UPS,UP, 0,230.73,38.00,EA,LB,UPS,ACTIVE,766908426983
108235,AR7701,APC Accessory AR7701 Bolt-Down Kit for NetShelter SX Enclosure Retail,APC,AC, 0,84.36,2.00,EA,LB,AC,ACTIVE,731304234555
108250,DISPLPORT20L,StarTech Cable DISPLPORT20L 20ft DisplayPort Cable with Latches M M Retail,StarTech.com,CB, 0,42.03,1.06,EA,LB,CBE,ACTIVE,065030841924
108251,DISPLPORT30L,StarTech Cable DISPLPORT30L 30ft DisplayPort Cable with Latches M M Retail,StarTech.com,CB, 0,82.38,1.90,EA,LB,CBE,ACTIVE,065030841931
108252,DVIVGAFMBK,StarTech DVIVGAFMBK DVI to VGA Cable Adapter Black F M Retail,StarTech.com,AC, 0,9.34,0.05,EA,LB,AC,ACTIVE,065030841689
108254,HDMI2DP,StarTech Accessory HDMI2DP HDMI DVI to DisplayPort Active Converter Retail,StarTech.com,AC, 0,115.50,0.36,EA,LB,AC,ACTIVE,065030841498
108256,MU6MMS2RA,StarTech Cable MU6MMS2RA 6ft Slim 3.5mm Right Angle Stereo Audio Cable M M RTL,StarTech.com,CB, 0,3.56,0.05,EA,LB,CBE,ACTIVE,065030841276
108389,SY-ACC25016,SYBA Accessory SY-ACC25016 Dual 2.5inch HDD SSD Mounting Bracket Retail,SYBA,AC, 0,4.82,0.42,EA,LB,AC,ACTIVE,810154011940
108393,SY-ACC35017,SYBA Accessory SY-ACC35017 Dual 3.5inch HDD SSD Mounting Bracket Retail,SYBA,AC, 0,4.82,0.30,EA,LB,AC,ACTIVE,810154011957
108435,HDC-6015,Vantec HDC-6015 iCEBERQ Hard Drive Cooler for 3.5inch SATA IDE Retail,Vantec Thermal Technologies,AC, 0,12.33,0.40,EA,LB,HDA,ACTIVE,844767003191
108489,AOC-STGN-I2S,Supermicro AOC-STGN-I2S STD DUAL-PORT 10G Ethernet SFP+ w Cdr Adapter Retail,Supermicro,IO, 0,342.93,1.50,EA,LB,IO,ACTIVE,672042069033
108736,P580-003,Tripp Lite Cable P580-003 3feet Displayport Monitor Cable M M Retail,Tripp-Lite,CB, 0,12.50,0.19,EA,LB,CBE,ACTIVE,037332160485
108757,SAS8087S450,Startech SAS8087S450 50cm SAS Cable SFF-8087 to 4x Latching SATA Retail,StarTech.com,CB, 0,33.11,0.18,EA,LB,CBI,ACTIVE,065030841672
108786,MCP-220-00080-0B,Supermicro AC MCP-220-00080-0B 3.5inch HDD to 2.5inch HDD Converter Tray RTL,Supermicro,AC, 5,16.39,0.65,EA,LB,HDA,ACTIVE,672042076130
108842,LP4SATAFM6IN,StarTech LP4SATAFM6IN 6inch SATA to LP4 Power Cable Adapter F M Retail,StarTech.com,CB, 0,5.17,0.04,EA,LB,CBI,ACTIVE,065030841627
108863,DP2DVIMM10,StarTech DP2DVIMM10 10 feet DP to DVI Video Adapter Converter Cable M M Retail,StarTech.com,CB, 0,39.64,0.18,EA,LB,CBE,ACTIVE,065030832182
108868,SV211KUSB,StarTech SV211KUSB 2Port Black USB KVM Switch Kit with Audio and Cables Retail,StarTech.com,NT, 0,45.30,1.65,EA,LB,KVM,ACTIVE,065030820479
108871,C6PATCH35GR,Startech C6PATCH35GR 35feet Gray Molded Cat6 UTP Patch Cable ETL Verified RTL,StarTech.com,CB, 0,12.81,1.24,EA,LB,CBN,ACTIVE,065030789530
108873,LSATA6,StarTech LSATA6 6inch Latching SATA Cable Retail,StarTech.com,CB, 0,4.89,0.11,EA,LB,CBI,ACTIVE,065030841948
108875,SATA12LA1,StarTech SATA12LA1 12inch SATA to Left Angle SATA Serial ATA Cable Retail,StarTech.com,CB, 0,5.30,0.04,EA,LB,CBI,ACTIVE,065030842723
108951,910-001354,Logitech Presenter 910-001354 Wireless Presenter R400 2.4GHz up to 15meter RTL,Logitech,AC, 0,55.97,1.00,EA,LB,AC,ACTIVE,097855061614
109230,01G-P3-1313-KR,EVGA Video Card 01G-P3-1313-KR GF210 1GB DDR3 64Bit PCIE DVI VGA HDMI Retail,eVGA,VC, 0,54.24,0.75,EA,LB,V1G,ACTIVE,843368015367
109297,84H342310-003,CHENBRO AC 84H342310-003 ODD CAGE FOR RM423,Chenbro,AC, 7,18.17,3.68,EA,LB,AC,ACTIVE,NA
109328,TC-RAIL-26,iStarUSA Accessory TC-RAIL-26 26inch Rail Kit FOR RACKMOUNT Brown Box,iStarUSA,AC, 0,50.08,6.00,EA,LB,AC,ACTIVE,846813012041
109331,TC-RAIL-24,iStarUSA Accessory TC-RAIL-24 24inch Rail Kit FOR RACKMOUNT Brown Box,iStarUSA,AC, 3,44.14,6.00,EA,LB,AC,ACTIVE,846813012034
109414,PCIE-Q57A-R10,IEI Accessory PCIE-Q57A-R10 CPU Card LGA1156 Core i7 5 3 VGA SATA 3Gb s Retail,iEi,OT, 0,480.98,3.00,EA,LB,SBS,ACTIVE,885291001659
109443,DP2DVIMM6,StarTech DP2DVIMM6 6 feet DP to DVI Video Converter Cable M M Retail,StarTech.com,CB, 0,31.44,0.76,EA,LB,CBE,ACTIVE,065030834605
109444,MXT101MMHQ55,StarTech Cable MXT101MMHQ55 55ft Coax High Resolution Monitor VGA HD15 M M RTL,StarTech.com,CB, 0,53.81,3.58,EA,LB,CBE,ACTIVE,065030842020
109452,WIRC6PATBLRL,StarTech WIRC6PATBLRL 1000ft Roll Blue Stranded Cat 6 Patch Cable Retail,StarTech.com,CB, 0,285.60,28.68,EA,LB,CBE,ACTIVE,065030818964
109461,MXT101MMHQ40,StarTech Cable MXT101MMHQ40 40ft Coax High Resolution Monitor VGA HD15 M M RTL,StarTech.com,CB, 0,31.76,2.65,EA,LB,CBE,ACTIVE,065030841979
109483,DP2HDMI,StarTech Accessory DP2HDMI DisplayPort to HDMI Video Adapter Converter Retail,StarTech.com,AC, 0,22.78,0.15,EA,LB,AC,ACTIVE,065030830799
109629,SV231QDVIUA,StarTech Switch SV231QDVIUA 2Port Quad Monitor Dual-Link DVI USB KVM Retail,StarTech.com,NT, 0,562.65,7.72,EA,LB,NTS,ACTIVE,065030840842
109657,SV231DVIUA,StarTech SV231DVIUA 2 Port DVI USB KVM Switch with Audio and USB 2.0 Hub RTL,StarTech.com,NT, 0,196.59,3.09,EA,LB,NTS,ACTIVE,065030842075
109658,SV231DVIUAHR,StarTech SV231DVIUAHR 2 Port High Resolution USB DVI Dual Link KVM Switch RTL,StarTech.com,NT, 0,311.36,2.44,EA,LB,KVM,ACTIVE,065030841702
109660,PCIEXSPLIT6,StarTech Cable PCIEXSPLIT6 6in PCI Express Power Splitter Cable Retail,StarTech.com,CB, 0,10.40,0.10,EA,LB,CBI,ACTIVE,065030842372
109693,DES-1210-28P,D-Link Switch DES-1210-28P 24PT 10 100 2xCombo SFP 2xGigabit Web Smart Retail,D-Link,NT, 0,404.14,10.80,EA,LB,NTS,ACTIVE,790069335808
109845,SY-ACC65029,SYBA Accessory SY-ACC65029 CPU Stand w 5 Castors Wheel Plastic Black Retail,SYBA,AC, 0,8.46,1.48,EA,LB,AC,ACTIVE,810154011674
109846,SY-USB-PS2,SYBA Cable SY-USB-PS2 Split an USB into PS 2 Keyboard Mouse Ports Adapter RTL,SYBA,CB, 0,4.82,0.55,EA,LB,CBE,ACTIVE,893049000984
109866,UGT-FW210,Vantec UGT-FW210 2+1 FireWire 800 400 PCIE Combo Host Card Retail,Vantec Thermal Technologies,CC, 0,37.33,1.00,EA,LB,IO,ACTIVE,844767010656
109923,CL-CAR-U2SOC,SYBA Accessory CL-CAR-U2SOC Connectland Car Multi-Socket Brown Box,SYBA,AC, 0,8.80,0.54,EA,LB,AC,ACTIVE,NA
109941,TL-SG1048,TP-Link Switch TL-SG1048 48Port Gigabit 10 100 1000Mbps Unmanaged Retail,TP-Link,NT, 0,214.67,10.01,EA,LB,NTS,ACTIVE,845973020637
110063,MRK-510ST,Vantec Accessory MRK-510ST 2.5inch to 3.5inch SATA Hard Drive SSD Converter RTL,Vantec Thermal Technologies,AC, 0,12.08,0.80,EA,LB,AC,ACTIVE,844767012865
110185,DGS-1008P,D-Link Switch DGS-1008P 8Port Gigabit Unmanaged Desktop with 4 PoE Ports RTL,D-Link,NT, 5,96.22,3.19,EA,LB,NTS,ACTIVE,790069344152
110279,WIRRJ45BLRL,StarTech WIRRJ45BLRL 1000feet Bulk Roll of Blue Cat5e Stranded UTPPatch Retail,StarTech.com,CB, 0,189.13,23.92,EA,LB,CBN,ACTIVE,065030819770
110312,LSATA18,StarTech LSATA18 18inch Latching SATA Cable Retail,StarTech.com,CB, 0,4.07,1.00,EA,LB,CBI,ACTIVE,065030818896
110360,WBEXTWAR3YR-SP-03,APC WBEXTWAR3YR-SP-03 Service Pack 3 Year Warranty Extension Retail,APC,OT, 0,160.41,0.25,EA,LB,OSV,ACTIVE,731304259275
110361,WBEXTWAR3YR-SP-05,APC WBEXTWAR3YR-SP-05 Service Pack 3 Year Warranty Extension Retail,APC,OT, 0,596.03,0.25,EA,LB,OSV,ACTIVE,731304259695
110405,SV831DVIU,StarTech SV831DVIU 8 Port 1U Rack Mount DVI USB KVM Switch Retail,StarTech.com,NT, 0,997.73,8.82,EA,LB,KVR,ACTIVE,065030842303
110406,MXT101MMHQ45,StarTech MXT101MMHQ45 45feet Coax High Resolution Monitor VGA HD15 M M Retail,StarTech.com,CB, 0,32.70,41.45,EA,LB,CBE,ACTIVE,065030841986
110446,C6PATCH3GR,Startech C6PATCH3GR 3ft Gray Molded Cat6 UTP Patch Cable ETL Verified Retail,StarTech.com,CB, 0,4.91,0.15,EA,LB,CBN,ACTIVE,065030789301
110527,FUPNRPSADP,Intel Accessory FUPNRPSADP P4304 Non-redundant PS Adapter Kit Retail,Intel,AC, 0,44.13,1.21,EA,LB,AC,ACTIVE,735858219471
110545,K618,Dynatron CPU Cooler K618 2U LGA1156 1155 Heat Pipes Aluminum Heatsink Retail,Dynatron,FN, 0,40.70,1.00,EA,LB,CFX,ACTIVE,NA
110547,K666,Dynatron CPU Cooler K666 2U LGA1156 1155 Aluminum Heatsink Fan Retail,Dynatron,FN, 0,49.49,1.37,EA,LB,CFX,ACTIVE,855700010077
110618,DP2DVIS,StarTech DP2DVIS DisplayPort to DVI Active Adapter Retail,StarTech.com,AC, 0,38.07,0.41,EA,LB,VAC,ACTIVE,065030842327
110621,RK219WALVO,StarTech RK219WALVO 2U 19inch Steel Horizontal Wall Mountable Server Rack RTL,StarTech.com,AC, 0,156.22,20.68,EA,LB,AC,ACTIVE,065030841665
110623,RK419WALVO,StarTech RK419WALVO 4U 19inch Steel Horizontal Wall Mountable Server Rack RTL,StarTech.com,AC, 0,212.39,26.00,EA,LB,AC,ACTIVE,065030841832
110626,RK419WALVS,StarTech RK419WALVS 4U 19inch Secure Horizontal Wall Mountable Server Rack RTL,StarTech.com,AC, 0,428.49,62.88,EA,LB,AC,ACTIVE,065030841849
110634,MUYHSMFF,StarTech MUYHSMFF 3.5mm 4 Pin to 2x3 Pin 3.5mm Headset Adapter M F Retail,StarTech.com,CB, 0,6.24,0.04,EA,LB,CBE,ACTIVE,065030843515
110637,MDP2DVIS,StarTech MDP2DVIS Mini DisplayPort to DVI Active Adapter Retail,StarTech.com,AC, 0,36.18,0.16,EA,LB,VAC,ACTIVE,065030842334
110638,RK812WALLOA,StarTech RK812WALLOA 8U Open Frame Wall Mount Equipment Rack Adjustable Retail,StarTech.com,AC, 0,191.02,32.61,EA,LB,AC,ACTIVE,065030842471
110746,CB-DP0811-S1,SIIG Accessory CB-DP0811-S1 Mini DisplayPort to HDMI M F Adapter Brown Box,SIIG,AC, 0,18.49,0.25,EA,LB,AC,ACTIVE,662774009872
110773,PEX2PCI4,StarTech PEX2PCI4 PCI Express to 4 Slot PCI Expansion System Retail,StarTech.com,AC, 0,594.34,5.29,EA,LB,AC,ACTIVE,065030825184
110815,D-400-6SE-RD,iStarUSA Rack Mount 4U D-400-6SE-RD NO PS 6 2 (2) RED DOOR Brown Box,iStarUSA,CS, 0,249.13,43.00,EA,LB,CSR,ACTIVE,846813031332
110866,CE-MT0L11-S1,SIIG Accessory CE-MT0L11-S1 Tilting TV Mount 42inch to 70inch Brown Box,SIIG,AC, 0,57.90,9.85,EA,LB,AC,ACTIVE,662774009735
110868,CE-MT0N11-S1,SIIG Accessory CE-MT0N11-S1 FullMotion Monitor Mount 13inch to 27inch BrownBox,SIIG,AC, 0,70.94,9.35,EA,LB,AC,ACTIVE,662774009759
110871,CE-MT0Q11-S1,SIIG Accessory CE-MT0Q11-S1 Articulating Dual Monitor Mount 13-27inch BrownBox,SIIG,AC, 0,106.91,7.57,EA,LB,AC,ACTIVE,662774009773
110916,CE-VG0A11-S1,SIIG Accessory CE-VG0A11-S1 1x2 Compact VGA Splitter Brown box,SIIG,AC, 0,29.08,0.66,EA,LB,AC,ACTIVE,662774013114
110963,AP8841,APC UPS AP8841 RACK PDU 2G METERED ZEROU 30A 200 208V Brown Box,APC,UP, 0,706.21,18.64,EA,LB,SUE,ACTIVE,731304277002
110974,RLC-072,ViewSonic Accessory RLC-072 PJD5123 PJD5223 PJD5523 replacement Lamp Modul RTL,ViewSonic,AC, 0,163.84,3.00,EA,LB,PJA,ACTIVE,766907522716
111019,HDMIMM3HSS,StarTech Cable HDMIMM3HSS 3feet HDMI Digital Video Cable w Ethernet M M Retail,StarTech.com,CB, 0,9.62,0.07,EA,LB,CBE,ACTIVE,065030842686
111022,RK2536BKF,StarTech RK2536BKF 25U 36inch Knock-Down Server Rack Cabinet w Casters Retail,StarTech.com,AC, 0,1006.11,189.00,EA,LB,AC,ACTIVE,065030841221
111024,SAT2IDEADP,StarTech SAT2IDEADP SATA to 2.5 3.5inch IDE Hard Drive Adapter f HDD Docks RTL,StarTech.com,AC, 0,27.98,0.51,EA,LB,HDA,ACTIVE,065030843393
111026,MXT101MMHQ60,StarTech Cable MXT101MMHQ60 60feet Coax Monitor VGA Cable HD15 M M Retail,StarTech.com,CB, 0,57.53,3.92,EA,LB,CBE,ACTIVE,065030842037
111028,ICUSB232INT2,StarTech ICUSB232INT2 24inch Internal USB Header to 2PT RS232 Adapter Retail,StarTech.com,IO, 0,73.80,0.44,EA,LB,IO,ACTIVE,065030841528
111029,SY-HUB20062,SYBA Accessory SY-HUB20062 SuperSpeed USB3.0 4Port Hub Backward Compatible RTL,SYBA,AC, 0,27.06,2.00,EA,LB,AC,ACTIVE,810154014477
111034,CL-CAB20072,SYBA Cable CL-CAB20072 USB 3.0 AM to BM Blue SuperSpeed 4.8Gbps 6Feet Retail,SYBA,CB, 0,6.31,1.00,EA,LB,CBE,ACTIVE,NA
111154,RM41300-FS81,CHENBRO RM 4U Open-Bay Rackmount RM413 No PS 0*BP Tray 1 Front Door,Chenbro,CS, 0,246.68,43.00,EA,LB,CSR,ACTIVE,NA
111206,GC98MF,Startech Accessory GC98MF DB9 to RJ45 Modular Adapter M F Retail,StarTech.com,AC, 0,3.44,0.10,EA,LB,AC,ACTIVE,065030773515
111251,ICUSB1284D25,StarTech Cable ICUSB1284D25 6feet USB to DB25 Parallel Printer Adapter M F RTL,StarTech.com,CB, 0,13.16,0.31,EA,LB,CBE,ACTIVE,065030825863
111283,K1,Dynatron CPU Cooler K1 1U LGA1156 1155 Aluminum Heatsink Retail,Dynatron,FN, 0,26.41,1.00,EA,LB,CFX,ACTIVE,NA
111309,JU-DV0112-S1,SIIG Accessory JU-DV0112-S1 USB 2.0 to DVI VGA Pro Retail,SIIG,AC, 0,63.71,0.63,EA,LB,VAC,ACTIVE,662774013213
111482,N6PATCH25GN,StarTech N6PATCH25GN 25 feet Green Snagless Cat6 UTP Patch Cable ETL Verified,StarTech.com,CB, 0,9.11,0.75,EA,LB,CBN,ACTIVE,065030838467
111483,N6PATCH7GN,StarTech N6PATCH7GN 7 feet Green Snagless Cat6 UTP Patch Cable ETL Verified,StarTech.com,CB, 0,5.68,0.24,EA,LB,CBN,ACTIVE,065030838276
111491,ECESATA254F,StarTech Controller Card ECESATA254F 2PT Flush Mount ExpressCard eSATA Retail,StarTech.com,CC, 0,25.96,0.45,EA,LB,CCA,ACTIVE,065030842495
111492,USB3SEXT5DSK,StarTech USB3SEXT5DSK 5feet SuperSpeed USB 3.0 Extension Cable A to A M F RTL,StarTech.com,CB, 0,15.47,0.34,EA,LB,CBE,ACTIVE,065030842785
111496,USB2HABM6LA,StarTech USB2HABM6LA 6 feet Mini USB Cable A to Left Angle Mini B Retail,StarTech.com,CB, 0,5.17,0.11,EA,LB,CBE,ACTIVE,065030842877
111497,USB2HABM6RA,StarTech USB2HABM6RA 6 feet Mini USB Cable A to Right Angle Mini B Retail,StarTech.com,CB, 0,5.17,0.11,EA,LB,CBE,ACTIVE,065030842884
111498,SV831DUSBUK,StarTech SV831DUSBUK 8 Port 1U RM USB KVM Switch Kit with OSD and Cable Retail,StarTech.com,NT, 0,521.67,8.00,EA,LB,KVR,ACTIVE,065030843331
111499,PEX4S553B,StarTech PEX4S553B 4 Port RS232 PCIE Serial Card with Breakout Cable Retail,StarTech.com,IO, 0,134.01,1.50,EA,LB,IO,ACTIVE,065030842556
111500,MXTHQMM15A,StarTech MXTHQMM15A 15 feet Coax High Resolution Monitor VGA Cable M M Retail,StarTech.com,CB, 0,26.43,1.23,EA,LB,CBE,ACTIVE,065030843430
111502,CABSCREWM5,StarTech CABSCREWM5 50PK M5 Mounting Screws and Cage Nuts Server Rack Cabinet,StarTech.com,AC, 0,45.12,0.50,EA,LB,AC,ACTIVE,065030842990
111503,CABSCREWM52,StarTech CABSCREWM52 100PK M5 Mounting Screws and Cage Nuts ServerRack Cabinet,StarTech.com,AC, 0,85.59,0.99,EA,LB,AC,ACTIVE,065030843003
111504,CABSCREWSM6,StarTech CABSCREWSM6 50 PK M6 Mounting Screws for Server Rack Cabinet Retail,StarTech.com,AC, 0,26.44,0.53,EA,LB,AC,ACTIVE,065030843027
111518,CSE-732D4-865B,Supermicro Case CSE-732D4-865B Black SC732D4 Front Audio USB3.0 2.0 865W RTL,Supermicro,CS, 0,347.52,38.00,EA,LB,CST,ACTIVE,672042088591
111558,TL-R470T+,TP-Link Network TL-R470T+ Load Balance Broadband Router Retail,TP-Link,NT, 7,42.99,2.30,EA,LB,NTR,DISCONTINUING,845973040390
111735,SD-ADA45006,SYBA Accessory SD-ADA45006 2.5IDE 44-Pin Dual Compact Clash Drive Retail.,SYBA,AC, 0,14.02,1.00,EA,LB,AC,ACTIVE,810154014248
111792,USBMUSBFM1,StarTech USBMUSBFM1 1ft Mini USB 2.0 Cable USB A to Mini B F M Retail,StarTech.com,CB, 0,5.92,0.10,EA,LB,CBE,ACTIVE,065030842907
111794,USB2HABM3RA,StarTech USB2HABM3RA 3ft Mini USB Cable A to Right Angle Mini B Retail,StarTech.com,CB, 0,4.81,0.10,EA,LB,CBE,ACTIVE,065030842860
111796,CABCAGENUTS6,StarTech CABCAGENUTS6 M6 Cage Nuts 50PK for Server Rack Cabinets Retail,StarTech.com,AC, 0,22.23,0.46,EA,LB,AC,ACTIVE,065030842983
111797,USB2HABM3LA,StarTech USB2HABM3LA 3ft Mini USB Cable A to Left Angle Mini B Retail,StarTech.com,CB, 0,4.82,0.10,EA,LB,CBE,ACTIVE,065030842853
111799,USB1000IP,StarTech USB1000IP 1Port USB over IP Device Server 10 100 1000 Mbps Retail,StarTech.com,NT, 0,108.74,0.55,EA,LB,NTA,ACTIVE,065030842419
111800,ST122HDMI2,StarTech ST122HDMI2 2Port High Speed HDMI Video Splitter Signal Amplifier RTL,StarTech.com,AC, 0,112.99,1.76,EA,LB,AC,ACTIVE,065030842457
